2023-12-01	20:39:38	21.5	3.3	0.3	21.1
2023-12-01	20:40:08	21.4	3.5	0.4	21.1
2023-12-01	20:40:38	21.4	3.6	0.6	21.1
2023-12-01	20:41:08	21.5	3.7	0.8	21.1
2023-12-01	20:41:38	21.4	3.8	0.9	21.1
2023-12-01	20:42:08	21.5	4.0	1.1	21.1
2023-12-01	20:42:38	21.4	4.1	1.2	21.1
2023-12-01	20:43:08	21.4	4.2	1.4	21.1
2023-12-01	20:43:38	21.4	4.3	1.6	21.1
2023-12-01	20:44:08	21.4	4.5	1.7	21.2
2023-12-01	20:44:38	25.6	4.5	0.0	21.1
2023-12-01	20:45:08	30.9	4.6	0.2	21.1
2023-12-01	20:45:38	32.7	4.6	0.5	21.2
2023-12-01	20:46:08	33.2	4.5	0.7	21.1
2023-12-01	20:46:38	33.4	4.5	0.7	21.1
2023-12-01	20:47:08	33.6	4.4	0.6	21.2
2023-12-01	20:47:38	33.6	4.3	0.4	21.2
2023-12-01	20:48:08	33.7	4.2	0.3	21.2
2023-12-01	20:48:38	33.7	4.1	0.1	21.2
2023-12-01	20:49:08	33.8	4.0	-0.1	21.2
2023-12-01	20:49:38	33.8	3.8	-0.4	21.2
2023-12-01	20:50:08	33.8	3.7	-0.5	21.2
2023-12-01	20:50:38	33.7	3.5	-0.8	21.2
2023-12-01	20:51:08	33.7	3.4	-1.0	21.2
2023-12-01	20:51:38	33.7	3.3	-1.2	21.2
2023-12-01	20:52:08	33.5	3.2	-1.5	21.1
2023-12-01	20:52:38	33.4	3.1	-1.9	21.2
2023-12-01	20:53:08	33.3	3.0	-2.1	21.1
2023-12-01	20:53:38	33.4	2.8	-2.3	21.2
2023-12-01	20:54:08	33.4	2.6	-2.5	21.2
2023-12-01	20:54:38	33.3	2.5	-2.7	21.2
2023-12-01	20:55:08	33.4	2.4	-2.9	21.1
2023-12-01	20:55:38	33.2	2.2	-3.1	21.2
2023-12-01	20:56:08	33.3	2.1	-3.2	21.2
2023-12-01	20:56:38	33.4	1.9	-3.4	21.2
2023-12-01	20:57:08	33.2	1.9	-3.7	21.2
2023-12-01	20:57:38	33.3	1.8	-3.8	21.2
2023-12-01	20:58:08	33.2	1.7	-3.9	21.2
2023-12-01	20:58:38	33.3	1.5	-4.0	21.2
2023-12-01	20:59:08	33.4	1.4	-4.2	21.1
2023-12-01	20:59:38	33.3	1.2	-4.3	21.2
2023-12-01	21:00:08	33.2	1.1	-4.4	21.2
2023-12-01	21:00:37	33.1	0.9	-4.6	21.2
2023-12-01	21:01:07	33.1	0.8	-4.5	21.1
2023-12-01	21:01:37	32.1	0.6	-4.6	21.2
2023-12-01	21:02:07	28.6	0.5	-4.1	21.2
2023-12-01	21:02:37	25.8	0.5	-3.9	21.2
2023-12-01	21:03:07	24.4	0.6	-3.7	21.2
2023-12-01	21:03:37	23.6	0.6	-3.5	21.2
2023-12-01	21:04:07	22.9	0.6	-3.5	21.2
2023-12-01	21:04:37	22.6	0.7	-3.7	21.2
2023-12-01	21:05:07	22.3	0.6	-3.7	21.2
2023-12-01	21:05:37	22.2	0.7	-3.7	21.2
2023-12-01	21:06:07	22.1	0.7	-3.4	21.2
2023-12-01	21:06:37	22.0	0.8	-3.3	21.2
2023-12-01	21:07:07	21.9	0.9	-3.2	21.2
2023-12-01	21:07:37	21.8	0.9	-3.0	21.2
2023-12-01	21:08:07	21.8	1.0	-3.0	21.2
2023-12-01	21:08:37	21.7	1.0	-2.8	21.2
2023-12-01	21:09:07	21.7	1.2	-2.7	21.2
2023-12-01	21:09:37	21.7	1.4	-2.5	21.2
2023-12-01	21:10:07	21.7	1.5	-2.4	21.2
2023-12-01	21:10:37	21.7	1.5	-2.2	21.2
2023-12-01	21:11:07	21.6	1.6	-2.1	21.2
2023-12-01	21:11:37	21.6	1.7	-1.9	21.2
2023-12-01	21:12:07	21.6	1.8	-1.8	21.2
2023-12-01	21:12:37	21.6	1.9	-1.6	21.2
2023-12-01	21:13:07	21.6	2.0	-1.5	21.1
2023-12-01	21:13:37	21.5	2.0	-1.2	21.1
2023-12-01	21:14:07	21.5	2.1	-1.1	21.1
2023-12-01	21:14:37	21.5	2.2	-0.9	21.1
2023-12-01	21:15:07	21.5	2.3	-0.8	21.1
2023-12-01	21:15:37	21.5	2.5	-0.5	21.1
2023-12-01	21:16:07	21.5	2.5	-0.5	21.1
2023-12-01	21:16:37	21.5	2.7	-0.3	21.1
2023-12-01	21:17:07	21.5	2.8	-0.1	21.1
2023-12-01	21:17:37	21.5	2.9	0.0	21.1
2023-12-01	21:18:07	21.5	3.0	0.1	21.1
2023-12-01	21:18:37	21.5	3.1	0.3	21.1
2023-12-01	21:19:07	21.5	3.2	0.4	21.0
2023-12-01	21:19:37	21.4	3.3	0.6	21.1
2023-12-01	21:20:07	21.4	3.4	0.7	21.1
2023-12-01	21:20:37	21.4	3.5	0.8	21.1
2023-12-01	21:21:07	21.4	3.6	1.0	21.1
2023-12-01	21:21:37	21.4	3.7	1.1	21.1
2023-12-01	21:22:07	21.3	3.8	1.2	21.1
2023-12-01	21:22:37	21.3	4.1	1.5	21.1
2023-12-01	21:23:07	22.8	4.2	1.0	21.1
2023-12-01	21:23:37	28.6	4.3	0.1	21.1
2023-12-01	21:24:07	31.6	4.3	0.4	21.1
2023-12-01	21:24:37	32.5	4.3	0.5	21.1
2023-12-01	21:25:07	32.8	4.2	0.5	21.1
2023-12-01	21:25:37	33.0	4.1	0.4	21.1
2023-12-01	21:26:07	33.2	4.1	0.2	21.1
2023-12-01	21:26:37	33.4	4.0	0.1	21.1
2023-12-01	21:27:07	33.5	3.7	-0.1	21.1
2023-12-01	21:27:37	33.5	3.6	-0.3	21.1
2023-12-01	21:28:07	33.6	3.5	-0.5	21.1
2023-12-01	21:28:37	33.3	3.3	-0.8	21.1
2023-12-01	21:29:07	33.3	3.2	-0.9	21.1
2023-12-01	21:29:37	33.4	3.1	-1.1	21.1
2023-12-01	21:30:07	33.3	3.0	-1.5	21.1
2023-12-01	21:30:37	33.1	2.9	-1.8	21.1
2023-12-01	21:31:07	33.1	2.7	-2.0	21.1
2023-12-01	21:31:37	33.2	2.6	-2.3	21.1
2023-12-01	21:32:07	33.0	2.5	-2.4	21.1
2023-12-01	21:32:37	33.1	2.5	-2.7	21.1
2023-12-01	21:33:07	33.0	2.3	-2.9	21.1
2023-12-01	21:33:37	33.0	2.2	-3.1	21.1
